block,method,num_agents,obs_radius,seed,isr,csr,makespan
main,RL Only (sampled),8,5,90065,1.0,1.0,143
main,RL Only (sampled),8,5,90066,1.0,1.0,127
main,RL Only (sampled),8,5,90067,1.0,1.0,155
main,RL Only (sampled),8,5,90068,1.0,1.0,72
main,RL Only (sampled),8,5,90069,1.0,1.0,113
main,RL Only (sampled),8,5,90070,0.875,0.0,
main,RL Only (sampled),8,5,90071,1.0,1.0,148
main,RL Only (sampled),8,5,90072,1.0,1.0,50
main,RL Only (sampled),8,5,90073,1.0,1.0,65
main,RL Only (sampled),8,5,90074,0.75,0.0,
main,RL Only (sampled),8,5,90075,1.0,1.0,88
main,RL Only (sampled),8,5,90076,1.0,1.0,52
main,RL Only (sampled),8,5,90077,1.0,1.0,77
main,RL Only (sampled),8,5,90078,0.875,0.0,
main,RL Only (sampled),8,5,90079,1.0,1.0,54
main,RL Only (sampled),8,5,90080,1.0,1.0,70
main,RL Only (sampled),8,5,90081,1.0,1.0,84
main,RL Only (sampled),8,5,90082,0.875,0.0,
main,RL Only (sampled),8,5,90083,1.0,1.0,76
main,RL Only (sampled),8,5,90084,0.875,0.0,
main,RL Only (sampled),8,5,90085,1.0,1.0,68
main,RL Only (sampled),8,5,90086,1.0,1.0,68
main,RL Only (sampled),8,5,90087,0.75,0.0,
main,RL Only (sampled),8,5,90088,1.0,1.0,43
main,RL Only (sampled),8,5,90089,0.875,0.0,
main,RL Only (sampled),8,5,90090,1.0,1.0,229
main,RL Only (sampled),8,5,90091,1.0,1.0,66
main,RL Only (sampled),8,5,90092,1.0,1.0,45
main,RL Only (sampled),8,5,90093,1.0,1.0,211
main,RL Only (sampled),8,5,90094,1.0,1.0,138
main,RL Only (sampled),8,5,90095,1.0,1.0,72
main,RL Only (sampled),8,5,90096,1.0,1.0,97
main,RL Only (sampled),8,5,90097,1.0,1.0,75
main,RL Only (sampled),8,5,90098,0.75,0.0,
main,RL Only (sampled),8,5,90099,0.875,0.0,
main,RL Only (sampled),16,5,90000,1.0,1.0,197
main,RL Only (sampled),16,5,90001,0.9375,0.0,
main,RL Only (sampled),16,5,90002,1.0,1.0,90
main,RL Only (sampled),16,5,90003,1.0,1.0,125
main,RL Only (sampled),16,5,90004,0.8125,0.0,
main,RL Only (sampled),16,5,90005,1.0,1.0,227
main,RL Only (sampled),16,5,90006,0.9375,0.0,
main,RL Only (sampled),16,5,90007,1.0,1.0,171
main,RL Only (sampled),16,5,90008,1.0,1.0,114
main,RL Only (sampled),16,5,90009,1.0,1.0,216
main,RL Only (sampled),16,5,90010,0.9375,0.0,
main,RL Only (sampled),16,5,90011,0.9375,0.0,
main,RL Only (sampled),16,5,90012,0.9375,0.0,
main,RL Only (sampled),16,5,90013,0.9375,0.0,
main,RL Only (sampled),16,5,90014,0.875,0.0,
main,RL Only (sampled),16,5,90015,1.0,1.0,166
main,RL Only (sampled),16,5,90016,0.9375,0.0,
main,RL Only (sampled),16,5,90017,0.9375,0.0,
main,RL Only (sampled),16,5,90018,0.9375,0.0,
main,RL Only (sampled),16,5,90019,0.9375,0.0,
main,RL Only (sampled),16,5,90020,1.0,1.0,84
main,RL Only (sampled),16,5,90021,1.0,1.0,247
main,RL Only (sampled),16,5,90022,1.0,1.0,145
main,RL Only (sampled),16,5,90023,1.0,1.0,76
main,RL Only (sampled),16,5,90024,1.0,1.0,81
main,RL Only (sampled),16,5,90025,1.0,1.0,102
main,RL Only (sampled),16,5,90026,1.0,1.0,166
main,RL Only (sampled),16,5,90027,1.0,1.0,54
main,RL Only (sampled),16,5,90028,0.9375,0.0,
main,RL Only (sampled),16,5,90029,0.9375,0.0,
main,RL Only (sampled),16,5,90030,0.6875,0.0,
main,RL Only (sampled),16,5,90031,1.0,1.0,205
main,RL Only (sampled),16,5,90032,1.0,1.0,113
main,RL Only (sampled),16,5,90033,1.0,1.0,61
main,RL Only (sampled),16,5,90034,0.9375,0.0,
main,RL Only (sampled),16,5,90035,0.8125,0.0,
main,RL Only (sampled),16,5,90036,1.0,1.0,90
main,RL Only (sampled),16,5,90037,0.625,0.0,
main,RL Only (sampled),16,5,90038,0.9375,0.0,
main,RL Only (sampled),16,5,90039,0.9375,0.0,
main,RL Only (sampled),16,5,90040,1.0,1.0,181
main,RL Only (sampled),16,5,90041,0.9375,0.0,
main,RL Only (sampled),16,5,90042,1.0,1.0,169
main,RL Only (sampled),16,5,90043,1.0,1.0,103
main,RL Only (sampled),16,5,90044,0.9375,0.0,
main,RL Only (sampled),16,5,90045,1.0,1.0,78
main,RL Only (sampled),16,5,90046,1.0,1.0,89
main,RL Only (sampled),16,5,90047,0.9375,0.0,
main,RL Only (sampled),16,5,90048,0.875,0.0,
main,RL Only (sampled),16,5,90049,1.0,1.0,96
main,RL Only (sampled),16,5,90050,1.0,1.0,90
main,RL Only (sampled),16,5,90051,1.0,1.0,176
main,RL Only (sampled),16,5,90052,0.9375,0.0,
main,RL Only (sampled),16,5,90053,1.0,1.0,154
main,RL Only (sampled),16,5,90054,1.0,1.0,76
main,RL Only (sampled),16,5,90055,1.0,1.0,125
main,RL Only (sampled),16,5,90056,1.0,1.0,96
main,RL Only (sampled),16,5,90057,1.0,1.0,127
main,RL Only (sampled),16,5,90058,1.0,1.0,102
main,RL Only (sampled),16,5,90059,0.9375,0.0,
main,RL Only (sampled),16,5,90060,1.0,1.0,62
main,RL Only (sampled),16,5,90061,1.0,1.0,193
main,RL Only (sampled),16,5,90062,1.0,1.0,212
main,RL Only (sampled),16,5,90063,0.75,0.0,
main,RL Only (sampled),16,5,90064,1.0,1.0,244
main,RL Only (sampled),16,5,90065,1.0,1.0,96
main,RL Only (sampled),16,5,90066,0.9375,0.0,
main,RL Only (sampled),16,5,90067,0.9375,0.0,
main,RL Only (sampled),16,5,90068,1.0,1.0,76
main,RL Only (sampled),16,5,90069,0.9375,0.0,
main,RL Only (sampled),16,5,90070,0.9375,0.0,
main,RL Only (sampled),16,5,90071,0.9375,0.0,
main,RL Only (sampled),16,5,90072,1.0,1.0,67
main,RL Only (sampled),16,5,90073,0.875,0.0,
main,RL Only (sampled),16,5,90074,0.9375,0.0,
main,RL Only (sampled),16,5,90075,1.0,1.0,95
main,RL Only (sampled),16,5,90076,1.0,1.0,137
main,RL Only (sampled),16,5,90077,0.9375,0.0,
main,RL Only (sampled),16,5,90078,0.9375,0.0,
main,RL Only (sampled),16,5,90079,0.9375,0.0,
main,RL Only (sampled),16,5,90080,1.0,1.0,80
main,RL Only (sampled),16,5,90081,1.0,1.0,106
main,RL Only (sampled),16,5,90082,1.0,1.0,166
main,RL Only (sampled),16,5,90083,1.0,1.0,112
main,RL Only (sampled),16,5,90084,1.0,1.0,200
main,RL Only (sampled),16,5,90085,1.0,1.0,79
main,RL Only (sampled),16,5,90086,1.0,1.0,117
main,RL Only (sampled),16,5,90087,0.8125,0.0,
main,RL Only (sampled),16,5,90088,1.0,1.0,67
main,RL Only (sampled),16,5,90089,0.875,0.0,
main,RL Only (sampled),16,5,90090,1.0,1.0,160
main,RL Only (sampled),16,5,90091,1.0,1.0,177
main,RL Only (sampled),16,5,90092,1.0,1.0,86
main,RL Only (sampled),16,5,90093,1.0,1.0,216
main,RL Only (sampled),16,5,90094,1.0,1.0,124
main,RL Only (sampled),16,5,90095,1.0,1.0,89
main,RL Only (sampled),16,5,90096,1.0,1.0,233
main,RL Only (sampled),16,5,90097,1.0,1.0,72
main,RL Only (sampled),16,5,90098,0.8125,0.0,
main,RL Only (sampled),16,5,90099,0.9375,0.0,
main,RL Only (sampled),24,5,90000,1.0,1.0,106
main,RL Only (sampled),24,5,90001,0.9166666666666666,0.0,
main,RL Only (sampled),24,5,90002,1.0,1.0,59
main,RL Only (sampled),24,5,90003,1.0,1.0,167
main,RL Only (sampled),24,5,90004,0.9166666666666666,0.0,
main,RL Only (sampled),24,5,90005,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90006,0.9166666666666666,0.0,
main,RL Only (sampled),24,5,90007,1.0,1.0,58
main,RL Only (sampled),24,5,90008,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90009,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90010,0.7916666666666666,0.0,
main,RL Only (sampled),24,5,90011,1.0,1.0,208
main,RL Only (sampled),24,5,90012,1.0,1.0,256
main,RL Only (sampled),24,5,90013,0.9166666666666666,0.0,
main,RL Only (sampled),24,5,90014,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90015,1.0,1.0,140
main,RL Only (sampled),24,5,90016,0.9166666666666666,0.0,
main,RL Only (sampled),24,5,90017,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90018,1.0,1.0,139
main,RL Only (sampled),24,5,90019,0.8333333333333334,0.0,
main,RL Only (sampled),24,5,90020,1.0,1.0,136
main,RL Only (sampled),24,5,90021,0.8333333333333334,0.0,
main,RL Only (sampled),24,5,90022,1.0,1.0,109
main,RL Only (sampled),24,5,90023,1.0,1.0,120
main,RL Only (sampled),24,5,90024,1.0,1.0,112
main,RL Only (sampled),24,5,90025,1.0,1.0,204
main,RL Only (sampled),24,5,90026,1.0,1.0,193
main,RL Only (sampled),24,5,90027,1.0,1.0,198
main,RL Only (sampled),24,5,90028,1.0,1.0,223
main,RL Only (sampled),24,5,90029,0.875,0.0,
main,RL Only (sampled),24,5,90030,0.875,0.0,
main,RL Only (sampled),24,5,90031,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90032,1.0,1.0,117
main,RL Only (sampled),24,5,90033,1.0,1.0,241
main,RL Only (sampled),24,5,90034,1.0,1.0,209
main,RL Only (sampled),24,5,90035,0.8333333333333334,0.0,
main,RL Only (sampled),24,5,90036,1.0,1.0,117
main,RL Only (sampled),24,5,90037,0.625,0.0,
main,RL Only (sampled),24,5,90038,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90039,0.9166666666666666,0.0,
main,RL Only (sampled),24,5,90040,0.9166666666666666,0.0,
main,RL Only (sampled),24,5,90041,1.0,1.0,156
main,RL Only (sampled),24,5,90042,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90043,1.0,1.0,108
main,RL Only (sampled),24,5,90044,1.0,1.0,181
main,RL Only (sampled),24,5,90045,1.0,1.0,170
main,RL Only (sampled),24,5,90046,1.0,1.0,132
main,RL Only (sampled),24,5,90047,0.875,0.0,
main,RL Only (sampled),24,5,90048,0.9166666666666666,0.0,
main,RL Only (sampled),24,5,90049,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90050,1.0,1.0,193
main,RL Only (sampled),24,5,90051,1.0,1.0,127
main,RL Only (sampled),24,5,90052,1.0,1.0,250
main,RL Only (sampled),24,5,90053,1.0,1.0,88
main,RL Only (sampled),24,5,90054,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90055,0.9166666666666666,0.0,
main,RL Only (sampled),24,5,90056,1.0,1.0,84
main,RL Only (sampled),24,5,90057,1.0,1.0,92
main,RL Only (sampled),24,5,90058,0.9166666666666666,0.0,
main,RL Only (sampled),24,5,90059,0.8333333333333334,0.0,
main,RL Only (sampled),24,5,90060,1.0,1.0,85
main,RL Only (sampled),24,5,90061,1.0,1.0,161
main,RL Only (sampled),24,5,90062,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90063,0.7916666666666666,0.0,
main,RL Only (sampled),24,5,90064,1.0,1.0,206
main,RL Only (sampled),24,5,90065,1.0,1.0,228
main,RL Only (sampled),24,5,90066,0.9166666666666666,0.0,
main,RL Only (sampled),24,5,90067,1.0,1.0,218
main,RL Only (sampled),24,5,90068,0.9166666666666666,0.0,
main,RL Only (sampled),24,5,90069,1.0,1.0,217
main,RL Only (sampled),24,5,90070,0.8333333333333334,0.0,
main,RL Only (sampled),24,5,90071,1.0,1.0,196
main,RL Only (sampled),24,5,90072,1.0,1.0,119
main,RL Only (sampled),24,5,90073,0.9166666666666666,0.0,
main,RL Only (sampled),24,5,90074,0.875,0.0,
main,RL Only (sampled),24,5,90075,1.0,1.0,129
main,RL Only (sampled),24,5,90076,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90077,1.0,1.0,109
main,RL Only (sampled),24,5,90078,1.0,1.0,147
main,RL Only (sampled),24,5,90079,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90080,1.0,1.0,198
main,RL Only (sampled),24,5,90081,1.0,1.0,232
main,RL Only (sampled),24,5,90082,1.0,1.0,236
main,RL Only (sampled),24,5,90083,1.0,1.0,100
main,RL Only (sampled),24,5,90084,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90085,1.0,1.0,103
main,RL Only (sampled),24,5,90086,1.0,1.0,213
main,RL Only (sampled),24,5,90087,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90088,1.0,1.0,58
main,RL Only (sampled),24,5,90089,0.875,0.0,
main,RL Only (sampled),24,5,90090,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90091,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90092,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90093,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90094,1.0,1.0,104
main,RL Only (sampled),24,5,90095,0.9583333333333334,0.0,
main,RL Only (sampled),24,5,90096,0.875,0.0,
main,RL Only (sampled),24,5,90097,1.0,1.0,104
main,RL Only (sampled),24,5,90098,0.6666666666666666,0.0,
main,RL Only (sampled),24,5,90099,0.9583333333333334,0.0,
main,RL Only (sampled),32,5,90000,1.0,1.0,195
main,RL Only (sampled),32,5,90001,0.9375,0.0,
main,RL Only (sampled),32,5,90002,1.0,1.0,99
main,RL Only (sampled),32,5,90003,1.0,1.0,174
main,RL Only (sampled),32,5,90004,0.90625,0.0,
main,RL Only (sampled),32,5,90005,0.9375,0.0,
main,RL Only (sampled),32,5,90006,0.9375,0.0,
main,RL Only (sampled),32,5,90007,1.0,1.0,100
main,RL Only (sampled),32,5,90008,0.90625,0.0,
main,RL Only (sampled),32,5,90009,0.9375,0.0,
main,RL Only (sampled),32,5,90010,0.75,0.0,
main,RL Only (sampled),32,5,90011,0.96875,0.0,
main,RL Only (sampled),32,5,90012,0.875,0.0,
main,RL Only (sampled),32,5,90013,0.96875,0.0,
main,RL Only (sampled),32,5,90014,0.875,0.0,
main,RL Only (sampled),32,5,90015,0.96875,0.0,
main,RL Only (sampled),32,5,90016,0.90625,0.0,
main,RL Only (sampled),32,5,90017,0.96875,0.0,
main,RL Only (sampled),32,5,90018,0.9375,0.0,
main,RL Only (sampled),32,5,90019,0.8125,0.0,
main,RL Only (sampled),32,5,90020,1.0,1.0,145
main,RL Only (sampled),32,5,90021,0.875,0.0,
main,RL Only (sampled),32,5,90022,1.0,1.0,103
main,RL Only (sampled),32,5,90023,1.0,1.0,86
main,RL Only (sampled),32,5,90024,1.0,1.0,248
main,RL Only (sampled),32,5,90025,1.0,1.0,161
main,RL Only (sampled),32,5,90026,0.9375,0.0,
main,RL Only (sampled),32,5,90027,1.0,1.0,142
main,RL Only (sampled),32,5,90028,0.96875,0.0,
main,RL Only (sampled),32,5,90029,0.9375,0.0,
main,RL Only (sampled),32,5,90030,0.78125,0.0,
main,RL Only (sampled),32,5,90031,1.0,1.0,240
main,RL Only (sampled),32,5,90032,0.96875,0.0,
main,RL Only (sampled),32,5,90033,0.96875,0.0,
main,RL Only (sampled),32,5,90034,0.96875,0.0,
main,RL Only (sampled),32,5,90035,0.875,0.0,
main,RL Only (sampled),32,5,90036,0.96875,0.0,
main,RL Only (sampled),32,5,90037,0.71875,0.0,
main,RL Only (sampled),32,5,90038,0.96875,0.0,
main,RL Only (sampled),32,5,90039,0.9375,0.0,
main,RL Only (sampled),32,5,90040,0.90625,0.0,
main,RL Only (sampled),32,5,90041,0.96875,0.0,
main,RL Only (sampled),32,5,90042,0.96875,0.0,
main,RL Only (sampled),32,5,90043,1.0,1.0,76
main,RL Only (sampled),32,5,90044,0.96875,0.0,
main,RL Only (sampled),32,5,90045,0.96875,0.0,
main,RL Only (sampled),32,5,90046,1.0,1.0,201
main,RL Only (sampled),32,5,90047,0.90625,0.0,
main,RL Only (sampled),32,5,90048,0.9375,0.0,
main,RL Only (sampled),32,5,90049,0.96875,0.0,
main,RL Only (sampled),32,5,90050,1.0,1.0,83
main,RL Only (sampled),32,5,90051,0.96875,0.0,
main,RL Only (sampled),32,5,90052,0.9375,0.0,
main,RL Only (sampled),32,5,90053,1.0,1.0,145
main,RL Only (sampled),32,5,90054,0.90625,0.0,
main,RL Only (sampled),32,5,90055,0.9375,0.0,
main,RL Only (sampled),32,5,90056,1.0,1.0,106
main,RL Only (sampled),32,5,90057,1.0,1.0,113
main,RL Only (sampled),32,5,90058,1.0,1.0,115
main,RL Only (sampled),32,5,90059,0.9375,0.0,
main,RL Only (sampled),32,5,90060,1.0,1.0,217
main,RL Only (sampled),32,5,90061,1.0,1.0,145
main,RL Only (sampled),32,5,90062,0.90625,0.0,
main,RL Only (sampled),32,5,90063,0.78125,0.0,
main,RL Only (sampled),32,5,90064,0.96875,0.0,
main,RL Only (sampled),32,5,90065,1.0,1.0,219
main,RL Only (sampled),32,5,90066,0.90625,0.0,
main,RL Only (sampled),32,5,90067,1.0,1.0,195
main,RL Only (sampled),32,5,90068,0.9375,0.0,
main,RL Only (sampled),32,5,90069,0.96875,0.0,
main,RL Only (sampled),32,5,90070,0.875,0.0,
main,RL Only (sampled),32,5,90071,0.96875,0.0,
main,RL Only (sampled),32,5,90072,1.0,1.0,150
main,RL Only (sampled),32,5,90073,0.9375,0.0,
main,RL Only (sampled),32,5,90074,0.9375,0.0,
main,RL Only (sampled),32,5,90075,0.90625,0.0,
main,RL Only (sampled),32,5,90076,0.9375,0.0,
main,RL Only (sampled),32,5,90077,1.0,1.0,215
main,RL Only (sampled),32,5,90078,0.90625,0.0,
main,RL Only (sampled),32,5,90079,1.0,1.0,237
main,RL Only (sampled),32,5,90080,1.0,1.0,110
main,RL Only (sampled),32,5,90081,0.96875,0.0,
main,RL Only (sampled),32,5,90082,0.96875,0.0,
main,RL Only (sampled),32,5,90083,1.0,1.0,175
main,RL Only (sampled),32,5,90084,0.96875,0.0,
main,RL Only (sampled),32,5,90085,1.0,1.0,172
main,RL Only (sampled),32,5,90086,1.0,1.0,117
main,RL Only (sampled),32,5,90087,0.90625,0.0,
main,RL Only (sampled),32,5,90088,0.9375,0.0,
main,RL Only (sampled),32,5,90089,0.90625,0.0,
main,RL Only (sampled),32,5,90090,1.0,1.0,203
main,RL Only (sampled),32,5,90091,0.9375,0.0,
main,RL Only (sampled),32,5,90092,1.0,1.0,144
main,RL Only (sampled),32,5,90093,0.96875,0.0,
main,RL Only (sampled),32,5,90094,0.9375,0.0,
main,RL Only (sampled),32,5,90095,0.90625,0.0,
main,RL Only (sampled),32,5,90096,0.90625,0.0,
main,RL Only (sampled),32,5,90097,1.0,1.0,103
main,RL Only (sampled),32,5,90098,0.71875,0.0,
main,RL Only (sampled),32,5,90099,0.9375,0.0,
main,RL + Escape,4,5,90000,1.0,1.0,177
main,RL + Escape,4,5,90001,0.75,0.0,
main,RL + Escape,4,5,90002,1.0,1.0,45
main,RL + Escape,4,5,90003,1.0,1.0,77
main,RL + Escape,4,5,90004,1.0,1.0,64
main,RL + Escape,4,5,90005,1.0,1.0,44
main,RL + Escape,4,5,90006,0.75,0.0,
main,RL + Escape,4,5,90007,1.0,1.0,30
main,RL + Escape,4,5,90008,1.0,1.0,34
main,RL + Escape,4,5,90009,1.0,1.0,59
main,RL + Escape,4,5,90010,0.5,0.0,
main,RL + Escape,4,5,90011,1.0,1.0,55
main,RL + Escape,4,5,90012,1.0,1.0,97
main,RL + Escape,4,5,90013,1.0,1.0,54
main,RL + Escape,4,5,90014,1.0,1.0,89
main,RL + Escape,4,5,90015,1.0,1.0,87
main,RL + Escape,4,5,90016,1.0,1.0,56
main,RL + Escape,4,5,90017,1.0,1.0,109
main,RL + Escape,4,5,90018,1.0,1.0,40
main,RL + Escape,4,5,90019,1.0,1.0,45
main,RL + Escape,4,5,90020,1.0,1.0,37
main,RL + Escape,4,5,90021,1.0,1.0,58
main,RL + Escape,4,5,90022,1.0,1.0,35
main,RL + Escape,4,5,90023,1.0,1.0,42
main,RL + Escape,4,5,90024,0.75,0.0,
main,RL + Escape,4,5,90025,1.0,1.0,61
main,RL + Escape,4,5,90026,0.75,0.0,
main,RL + Escape,4,5,90027,1.0,1.0,66
main,RL + Escape,4,5,90028,1.0,1.0,41
main,RL + Escape,4,5,90029,1.0,1.0,83
main,RL + Escape,4,5,90030,0.75,0.0,
main,RL + Escape,4,5,90031,1.0,1.0,31
main,RL + Escape,4,5,90032,1.0,1.0,65
main,RL + Escape,4,5,90033,1.0,1.0,54
main,RL + Escape,4,5,90034,0.75,0.0,
main,RL + Escape,4,5,90035,1.0,1.0,79
main,RL + Escape,4,5,90036,1.0,1.0,69
main,RL + Escape,4,5,90037,0.75,0.0,
main,RL + Escape,4,5,90038,1.0,1.0,97
main,RL + Escape,4,5,90039,1.0,1.0,43
main,RL + Escape,4,5,90040,1.0,1.0,146
main,RL + Escape,4,5,90041,1.0,1.0,105
main,RL + Escape,4,5,90042,1.0,1.0,105
main,RL + Escape,4,5,90043,1.0,1.0,44
main,RL + Escape,4,5,90044,1.0,1.0,111
main,RL + Escape,4,5,90045,1.0,1.0,52
main,RL + Escape,4,5,90046,1.0,1.0,41
main,RL + Escape,4,5,90047,1.0,1.0,44
main,RL + Escape,4,5,90048,1.0,1.0,62
main,RL + Escape,4,5,90049,1.0,1.0,48
main,RL + Escape,4,5,90050,1.0,1.0,52
main,RL + Escape,4,5,90051,1.0,1.0,49
main,RL + Escape,4,5,90052,1.0,1.0,161
main,RL + Escape,4,5,90053,1.0,1.0,92
main,RL + Escape,4,5,90054,1.0,1.0,94
main,RL + Escape,4,5,90055,1.0,1.0,43
main,RL + Escape,4,5,90056,1.0,1.0,103
main,RL + Escape,4,5,90057,1.0,1.0,58
main,RL + Escape,4,5,90058,0.75,0.0,
main,RL + Escape,4,5,90059,1.0,1.0,59
main,RL + Escape,4,5,90060,1.0,1.0,35
main,RL + Escape,4,5,90061,1.0,1.0,119
main,RL + Escape,4,5,90062,1.0,1.0,71
main,RL + Escape,4,5,90063,1.0,1.0,48
main,RL + Escape,4,5,90064,1.0,1.0,151
main,RL + Escape,4,5,90065,1.0,1.0,80
main,RL + Escape,4,5,90066,1.0,1.0,68
main,RL + Escape,4,5,90067,1.0,1.0,80
main,RL + Escape,4,5,90068,1.0,1.0,66
main,RL + Escape,4,5,90069,1.0,1.0,33
main,RL + Escape,4,5,90070,1.0,1.0,51
main,RL + Escape,4,5,90071,1.0,1.0,89
main,RL + Escape,4,5,90072,1.0,1.0,52
main,RL + Escape,4,5,90073,1.0,1.0,222
main,RL + Escape,4,5,90074,0.75,0.0,
main,RL + Escape,4,5,90075,1.0,1.0,43
main,RL + Escape,4,5,90076,1.0,1.0,41
main,RL + Escape,4,5,90077,1.0,1.0,59
main,RL + Escape,4,5,90078,1.0,1.0,50
main,RL + Escape,4,5,90079,1.0,1.0,33
main,RL + Escape,4,5,90080,1.0,1.0,44
main,RL + Escape,4,5,90081,1.0,1.0,85
main,RL + Escape,4,5,90082,1.0,1.0,69
main,RL + Escape,4,5,90083,1.0,1.0,64
main,RL + Escape,4,5,90084,1.0,1.0,85
main,RL + Escape,4,5,90085,1.0,1.0,21
main,RL + Escape,4,5,90086,1.0,1.0,53
main,RL + Escape,4,5,90087,0.75,0.0,
main,RL + Escape,4,5,90088,1.0,1.0,28
main,RL + Escape,4,5,90089,1.0,1.0,84
main,RL + Escape,4,5,90090,0.75,0.0,
main,RL + Escape,4,5,90091,1.0,1.0,117
main,RL + Escape,4,5,90092,1.0,1.0,25
main,RL + Escape,4,5,90093,1.0,1.0,36
main,RL + Escape,4,5,90094,1.0,1.0,84
main,RL + Escape,4,5,90095,1.0,1.0,35
main,RL + Escape,4,5,90096,0.75,0.0,
main,RL + Escape,4,5,90097,1.0,1.0,62
main,RL + Escape,4,5,90098,0.5,0.0,
main,RL + Escape,4,5,90099,1.0,1.0,58
main,RL + Escape,8,5,90000,1.0,1.0,69
main,RL + Escape,8,5,90001,0.875,0.0,
main,RL + Escape,8,5,90002,1.0,1.0,45
main,RL + Escape,8,5,90003,1.0,1.0,110
main,RL + Escape,8,5,90004,1.0,1.0,136
main,RL + Escape,8,5,90005,1.0,1.0,78
main,RL + Escape,8,5,90006,1.0,1.0,156
main,RL + Escape,8,5,90007,1.0,1.0,40
main,RL + Escape,8,5,90008,1.0,1.0,151
main,RL + Escape,8,5,90009,1.0,1.0,114
main,RL + Escape,8,5,90010,0.625,0.0,
main,RL + Escape,8,5,90011,1.0,1.0,92
main,RL + Escape,8,5,90012,1.0,1.0,241
main,RL + Escape,8,5,90013,1.0,1.0,256
main,RL + Escape,8,5,90014,1.0,1.0,167
main,RL + Escape,8,5,90015,1.0,1.0,51
main,RL + Escape,8,5,90016,1.0,1.0,58
main,RL + Escape,8,5,90017,1.0,1.0,46
main,RL + Escape,8,5,90018,1.0,1.0,59
main,RL + Escape,8,5,90019,1.0,1.0,239
main,RL + Escape,8,5,90020,1.0,1.0,45
main,RL + Escape,8,5,90021,1.0,1.0,250
main,RL + Escape,8,5,90022,1.0,1.0,35
main,RL + Escape,8,5,90023,1.0,1.0,67
main,RL + Escape,8,5,90024,1.0,1.0,82
main,RL + Escape,8,5,90025,1.0,1.0,54
main,RL + Escape,8,5,90026,0.875,0.0,
main,RL + Escape,8,5,90027,1.0,1.0,88
main,RL + Escape,8,5,90028,1.0,1.0,60
main,RL + Escape,8,5,90029,1.0,1.0,239
main,RL + Escape,8,5,90030,0.875,0.0,
main,RL + Escape,8,5,90031,0.875,0.0,
main,RL + Escape,8,5,90032,1.0,1.0,69
main,RL + Escape,8,5,90033,1.0,1.0,114
main,RL + Escape,8,5,90034,0.875,0.0,
main,RL + Escape,8,5,90035,1.0,1.0,170
main,RL + Escape,8,5,90036,1.0,1.0,57
main,RL + Escape,8,5,90037,0.75,0.0,
main,RL + Escape,8,5,90038,1.0,1.0,232
main,RL + Escape,8,5,90039,1.0,1.0,121
main,RL + Escape,8,5,90040,1.0,1.0,55
main,RL + Escape,8,5,90041,1.0,1.0,104
main,RL + Escape,8,5,90042,1.0,1.0,151
main,RL + Escape,8,5,90043,1.0,1.0,59
main,RL + Escape,8,5,90044,1.0,1.0,108
main,RL + Escape,8,5,90045,1.0,1.0,52
main,RL + Escape,8,5,90046,1.0,1.0,49
main,RL + Escape,8,5,90047,0.875,0.0,
main,RL + Escape,8,5,90048,1.0,1.0,220
main,RL + Escape,8,5,90049,1.0,1.0,62
main,RL + Escape,8,5,90050,1.0,1.0,93
main,RL + Escape,8,5,90051,1.0,1.0,170
main,RL + Escape,8,5,90052,0.875,0.0,
main,RL + Escape,8,5,90053,1.0,1.0,52
main,RL + Escape,8,5,90054,1.0,1.0,85
main,RL + Escape,8,5,90055,1.0,1.0,51
main,RL + Escape,8,5,90056,1.0,1.0,65
main,RL + Escape,8,5,90057,1.0,1.0,65
main,RL + Escape,8,5,90058,0.875,0.0,
main,RL + Escape,8,5,90059,0.875,0.0,
main,RL + Escape,8,5,90060,1.0,1.0,36
main,RL + Escape,8,5,90061,1.0,1.0,72
main,RL + Escape,8,5,90062,1.0,1.0,177
main,RL + Escape,8,5,90063,0.625,0.0,
main,RL + Escape,8,5,90064,1.0,1.0,139
main,RL + Escape,8,5,90065,1.0,1.0,121
main,RL + Escape,8,5,90066,1.0,1.0,90
main,RL + Escape,8,5,90067,1.0,1.0,143
main,RL + Escape,8,5,90068,1.0,1.0,70
main,RL + Escape,8,5,90069,1.0,1.0,144
main,RL + Escape,8,5,90070,0.875,0.0,
main,RL + Escape,8,5,90071,0.875,0.0,
